date,year,month,day,weekday,hour,demand,temperature
2006/3/21,2006,3,21,3,3,12179,22
2006/3/21,2006,3,21,3,4,12202,21
2006/3/21,2006,3,21,3,5,12572,21
2006/3/21,2006,3,21,3,6,13714,20
2006/3/21,2006,3,21,3,7,15592,21
2006/3/21,2006,3,21,3,8,16706,23
2006/3/21,2006,3,21,3,9,16872,26
2006/3/21,2006,3,21,3,10,16809,30
2006/3/21,2006,3,21,3,11,16804,33
2006/3/21,2006,3,21,3,12,16583,35
2006/3/21,2006,3,21,3,13,16206,39
2006/3/21,2006,3,21,3,14,15970,40
2006/3/21,2006,3,21,3,15,15679,43
2006/3/21,2006,3,21,3,16,15564,43
2006/3/21,2006,3,21,3,17,15800,43
2006/3/21,2006,3,21,3,18,16501,42
2006/3/21,2006,3,21,3,19,17664,40
2006/3/21,2006,3,21,3,20,17568,38
2006/3/21,2006,3,21,3,21,16833,37
2006/3/21,2006,3,21,3,22,15647,36
2006/3/21,2006,3,21,3,23,14090,35
2006/3/21,2006,3,21,3,24,12746,34
2006/3/22,2006,3,22,4,1,11908,33
2006/3/22,2006,3,22,4,2,11529,31
2006/3/22,2006,3,22,4,3,11376,30
2006/3/22,2006,3,22,4,4,11404,30
2006/3/22,2006,3,22,4,5,11777,29
2006/3/22,2006,3,22,4,6,12913,29
2006/3/22,2006,3,22,4,7,14838,29
2006/3/22,2006,3,22,4,8,16161,30
2006/3/22,2006,3,22,4,9,16441,32
2006/3/22,2006,3,22,4,10,16417,34
2006/3/22,2006,3,22,4,11,16391,37
2006/3/22,2006,3,22,4,12,16324,39
2006/3/22,2006,3,22,4,13,16181,40
2006/3/22,2006,3,22,4,14,16086,40
2006/3/22,2006,3,22,4,15,15972,40
2006/3/22,2006,3,22,4,16,15944,40
2006/3/22,2006,3,22,4,17,16240,40
2006/3/22,2006,3,22,4,18,16886,39
2006/3/22,2006,3,22,4,19,17804,38
2006/3/22,2006,3,22,4,20,17663,37
2006/3/22,2006,3,22,4,21,16990,37
2006/3/22,2006,3,22,4,22,15746,35
2006/3/22,2006,3,22,4,23,14157,34
2006/3/22,2006,3,22,4,24,12782,33
2006/3/23,2006,3,23,5,1,11943,33
2006/3/23,2006,3,23,5,2,11561,33
2006/3/23,2006,3,23,5,3,11411,32
2006/3/23,2006,3,23,5,4,11408,31
2006/3/23,2006,3,23,5,5,11797,31
2006/3/23,2006,3,23,5,6,12920,31
2006/3/23,2006,3,23,5,7,14804,31
2006/3/23,2006,3,23,5,8,16003,33
2006/3/23,2006,3,23,5,9,16202,36
2006/3/23,2006,3,23,5,10,16159,40
2006/3/23,2006,3,23,5,11,16115,44
2006/3/23,2006,3,23,5,12,15980,47
2006/3/23,2006,3,23,5,13,15715,49
2006/3/23,2006,3,23,5,14,15566,51
2006/3/23,2006,3,23,5,15,15327,52
2006/3/23,2006,3,23,5,16,15138,53
2006/3/23,2006,3,23,5,17,15270,53
2006/3/23,2006,3,23,5,18,15794,51
2006/3/23,2006,3,23,5,19,16891,49
2006/3/23,2006,3,23,5,20,16849,47
2006/3/23,2006,3,23,5,21,16226,46
2006/3/23,2006,3,23,5,22,15074,45
2006/3/23,2006,3,23,5,23,13538,43
2006/3/23,2006,3,23,5,24,12171,43
2006/3/24,2006,3,24,6,1,11304,41
2006/3/24,2006,3,24,6,2,10901,40
2006/3/24,2006,3,24,6,3,10705,40
2006/3/24,2006,3,24,6,4,10686,39
2006/3/24,2006,3,24,6,5,11020,39
2006/3/24,2006,3,24,6,6,12094,39
2006/3/24,2006,3,24,6,7,13993,38
2006/3/24,2006,3,24,6,8,15439,39
2006/3/24,2006,3,24,6,9,15873,40
2006/3/24,2006,3,24,6,10,15999,41
2006/3/24,2006,3,24,6,11,16033,43
2006/3/24,2006,3,24,6,12,15913,44
2006/3/24,2006,3,24,6,13,15704,44
2006/3/24,2006,3,24,6,14,15562,45
2006/3/24,2006,3,24,6,15,15332,45
2006/3/24,2006,3,24,6,16,15236,44
2006/3/24,2006,3,24,6,17,15366,43
2006/3/24,2006,3,24,6,18,15720,43
2006/3/24,2006,3,24,6,19,16509,41
2006/3/24,2006,3,24,6,20,16329,40
2006/3/24,2006,3,24,6,21,15681,39
2006/3/24,2006,3,24,6,22,14799,38
2006/3/24,2006,3,24,6,23,13608,37
2006/3/24,2006,3,24,6,24,12405,36
2006/3/25,2006,3,25,7,1,11606,36
2006/3/25,2006,3,25,7,2,11099,34
2006/3/25,2006,3,25,7,3,10835,33
2006/3/25,2006,3,25,7,4,10749,33
2006/3/25,2006,3,25,7,5,10869,33
2006/3/25,2006,3,25,7,6,11258,32
2006/3/25,2006,3,25,7,7,11909,33
2006/3/25,2006,3,25,7,8,13050,34
2006/3/25,2006,3,25,7,9,14210,36
2006/3/25,2006,3,25,7,10,14886,37
2006/3/25,2006,3,25,7,11,15074,39
2006/3/25,2006,3,25,7,12,14936,40
2006/3/25,2006,3,25,7,13,14670,42
2006/3/25,2006,3,25,7,14,14366,42
2006/3/25,2006,3,25,7,15,14104,43
2006/3/25,2006,3,25,7,16,14002,43
2006/3/25,2006,3,25,7,17,14254,43
2006/3/25,2006,3,25,7,18,14790,42
2006/3/25,2006,3,25,7,19,15637,41
2006/3/25,2006,3,25,7,20,15513,40
2006/3/25,2006,3,25,7,21,14979,39
2006/3/25,2006,3,25,7,22,14217,38
2006/3/25,2006,3,25,7,23,13204,38
2006/3/25,2006,3,25,7,24,12160,37
2006/3/26,2006,3,26,1,1,11329,37
2006/3/26,2006,3,26,1,2,10834,37
2006/3/26,2006,3,26,1,3,10576,36
2006/3/26,2006,3,26,1,4,10461,37
2006/3/26,2006,3,26,1,5,10514,37
2006/3/26,2006,3,26,1,6,10710,36
2006/3/26,2006,3,26,1,7,11063,36
2006/3/26,2006,3,26,1,8,11905,37
2006/3/26,2006,3,26,1,9,12803,40
2006/3/26,2006,3,26,1,10,13410,44
2006/3/26,2006,3,26,1,11,13707,47
2006/3/26,2006,3,26,1,12,13875,48
2006/3/26,2006,3,26,1,13,13967,48
2006/3/26,2006,3,26,1,14,13880,48
2006/3/26,2006,3,26,1,15,13751,49
2006/3/26,2006,3,26,1,16,13814,47
2006/3/26,2006,3,26,1,17,14160,47
2006/3/26,2006,3,26,1,18,14876,46
2006/3/26,2006,3,26,1,19,15893,46
2006/3/26,2006,3,26,1,20,15895,45
2006/3/26,2006,3,26,1,21,15276,43
2006/3/26,2006,3,26,1,22,14125,41
2006/3/26,2006,3,26,1,23,12883,40
2006/3/26,2006,3,26,1,24,11782,39
2006/3/27,2006,3,27,2,1,11047,38
2006/3/27,2006,3,27,2,2,10709,37
2006/3/27,2006,3,27,2,3,10612,35
2006/3/27,2006,3,27,2,4,10683,35
2006/3/27,2006,3,27,2,5,11102,34
2006/3/27,2006,3,27,2,6,12261,34
2006/3/27,2006,3,27,2,7,14149,33
2006/3/27,2006,3,27,2,8,15409,37
2006/3/27,2006,3,27,2,9,15695,41
2006/3/27,2006,3,27,2,10,15769,43
2006/3/27,2006,3,27,2,11,15811,47
2006/3/27,2006,3,27,2,12,15780,50
2006/3/27,2006,3,27,2,13,15615,51
2006/3/27,2006,3,27,2,14,15435,53
2006/3/27,2006,3,27,2,15,15198,55
2006/3/27,2006,3,27,2,16,15007,55
2006/3/27,2006,3,27,2,17,15075,55
2006/3/27,2006,3,27,2,18,15526,54
2006/3/27,2006,3,27,2,19,16772,51
2006/3/27,2006,3,27,2,20,16898,49
2006/3/27,2006,3,27,2,21,16191,47
2006/3/27,2006,3,27,2,22,14974,46
2006/3/27,2006,3,27,2,23,13419,44
2006/3/27,2006,3,27,2,24,12114,42
2006/3/28,2006,3,28,3,1,11259,40
2006/3/28,2006,3,28,3,2,10874,39
2006/3/28,2006,3,28,3,3,10732,36
2006/3/28,2006,3,28,3,4,10777,34
2006/3/28,2006,3,28,3,5,11161,33
2006/3/28,2006,3,28,3,6,12272,31
2006/3/28,2006,3,28,3,7,14208,32
2006/3/28,2006,3,28,3,8,15418,36
2006/3/28,2006,3,28,3,9,15642,40
2006/3/28,2006,3,28,3,10,15628,43
2006/3/28,2006,3,28,3,11,15587,46
2006/3/28,2006,3,28,3,12,15487,48
2006/3/28,2006,3,28,3,13,15306,49
2006/3/28,2006,3,28,3,14,15191,50
2006/3/28,2006,3,28,3,15,14964,51
2006/3/28,2006,3,28,3,16,14822,52
2006/3/28,2006,3,28,3,17,14911,51
2006/3/28,2006,3,28,3,18,15348,50
2006/3/28,2006,3,28,3,19,16602,48
2006/3/28,2006,3,28,3,20,16835,46
2006/3/28,2006,3,28,3,21,16129,43
2006/3/28,2006,3,28,3,22,14959,41
2006/3/28,2006,3,28,3,23,13417,40
2006/3/28,2006,3,28,3,24,12119,37
2006/3/29,2006,3,29,4,1,11220,36
2006/3/29,2006,3,29,4,2,10908,35
2006/3/29,2006,3,29,4,3,10750,34
2006/3/29,2006,3,29,4,4,10806,33
2006/3/29,2006,3,29,4,5,11201,32
2006/3/29,2006,3,29,4,6,12312,31
2006/3/29,2006,3,29,4,7,14213,32
2006/3/29,2006,3,29,4,8,15369,37
2006/3/29,2006,3,29,4,9,15532,43
2006/3/29,2006,3,29,4,10,15565,48
2006/3/29,2006,3,29,4,11,15568,50
2006/3/29,2006,3,29,4,12,15503,54
2006/3/29,2006,3,29,4,13,15314,56
2006/3/29,2006,3,29,4,14,15225,57
2006/3/29,2006,3,29,4,15,15009,58
2006/3/29,2006,3,29,4,16,14859,59
2006/3/29,2006,3,29,4,17,14868,59
2006/3/29,2006,3,29,4,18,15170,58
2006/3/29,2006,3,29,4,19,16300,55
2006/3/29,2006,3,29,4,20,16492,52
2006/3/29,2006,3,29,4,21,15862,50
2006/3/29,2006,3,29,4,22,14661,47
2006/3/29,2006,3,29,4,23,13116,46
2006/3/29,2006,3,29,4,24,11778,45
2006/3/30,2006,3,30,5,1,10918,44
2006/3/30,2006,3,30,5,2,10540,43
2006/3/30,2006,3,30,5,3,10385,40
2006/3/30,2006,3,30,5,4,10390,40
2006/3/30,2006,3,30,5,5,10762,38
2006/3/30,2006,3,30,5,6,11822,37
2006/3/30,2006,3,30,5,7,13751,37
2006/3/30,2006,3,30,5,8,14967,41
2006/3/30,2006,3,30,5,9,15239,48
2006/3/30,2006,3,30,5,10,15351,53
2006/3/30,2006,3,30,5,11,15500,56
2006/3/30,2006,3,30,5,12,15396,58
2006/3/30,2006,3,30,5,13,15230,60
2006/3/30,2006,3,30,5,14,15158,61
2006/3/30,2006,3,30,5,15,14989,61
2006/3/30,2006,3,30,5,16,14817,61
2006/3/30,2006,3,30,5,17,14803,61
2006/3/30,2006,3,30,5,18,15030,60
2006/3/30,2006,3,30,5,19,16083,58
2006/3/30,2006,3,30,5,20,16352,55
2006/3/30,2006,3,30,5,21,15670,52
2006/3/30,2006,3,30,5,22,14514,49
2006/3/30,2006,3,30,5,23,12924,47
2006/3/30,2006,3,30,5,24,11601,47
2006/3/31,2006,3,31,6,1,10765,45
2006/3/31,2006,3,31,6,2,10355,44
2006/3/31,2006,3,31,6,3,10182,42
2006/3/31,2006,3,31,6,4,10185,41
2006/3/31,2006,3,31,6,5,10514,41
2006/3/31,2006,3,31,6,6,11514,40
2006/3/31,2006,3,31,6,7,13392,39
2006/3/31,2006,3,31,6,8,14688,45
2006/3/31,2006,3,31,6,9,15055,52
2006/3/31,2006,3,31,6,10,15237,57
2006/3/31,2006,3,31,6,11,15359,62
2006/3/31,2006,3,31,6,12,15313,66
2006/3/31,2006,3,31,6,13,15158,67
2006/3/31,2006,3,31,6,14,15070,69
2006/3/31,2006,3,31,6,15,14871,70
2006/3/31,2006,3,31,6,16,14624,69
2006/3/31,2006,3,31,6,17,14513,68
2006/3/31,2006,3,31,6,18,14554,65
2006/3/31,2006,3,31,6,19,15434,61
2006/3/31,2006,3,31,6,20,15479,58
2006/3/31,2006,3,31,6,21,14832,56
2006/3/31,2006,3,31,6,22,13905,54
2006/3/31,2006,3,31,6,23,12651,53
2006/3/31,2006,3,31,6,24,11416,53
2006/4/1,2006,4,1,7,1,10528,53
2006/4/1,2006,4,1,7,2,10005,52
2006/4/1,2006,4,1,7,3,9729,52
2006/4/1,2006,4,1,7,4,9601,51
2006/4/1,2006,4,1,7,5,9664,50
2006/4/1,2006,4,1,7,6,9950,50
2006/4/1,2006,4,1,7,7,10604,49
2006/4/1,2006,4,1,7,8,11831,49
2006/4/1,2006,4,1,7,9,13045,51
2006/4/1,2006,4,1,7,10,13725,52
2006/4/1,2006,4,1,7,11,13966,54
2006/4/1,2006,4,1,7,12,13914,58
2006/4/1,2006,4,1,7,13,13722,62
2006/4/1,2006,4,1,7,14,13502,64
2006/4/1,2006,4,1,7,15,13398,67
2006/4/1,2006,4,1,7,16,13455,58
2006/4/1,2006,4,1,7,17,13788,58
2006/4/1,2006,4,1,7,18,14082,56
2006/4/1,2006,4,1,7,19,14597,55
2006/4/1,2006,4,1,7,20,14561,55
2006/4/1,2006,4,1,7,21,13993,54
2006/4/1,2006,4,1,7,22,13188,54
2006/4/1,2006,4,1,7,23,12146,53
2006/4/1,2006,4,1,7,24,11086,52
2006/4/2,2006,4,2,1,1,10268,51
2006/4/2,2006,4,2,1,2,10023,50
2006/4/2,2006,4,2,1,3,9778,49
2006/4/2,2006,4,2,1,4,9548,49
2006/4/2,2006,4,2,1,5,9463,48
2006/4/2,2006,4,2,1,6,9617,46
2006/4/2,2006,4,2,1,7,9858,45
2006/4/2,2006,4,2,1,8,10435,43
2006/4/2,2006,4,2,1,9,11410,44
2006/4/2,2006,4,2,1,10,12281,46
2006/4/2,2006,4,2,1,11,12835,48
2006/4/2,2006,4,2,1,12,13075,51
2006/4/2,2006,4,2,1,13,13095,55
2006/4/2,2006,4,2,1,14,12876,57
2006/4/2,2006,4,2,1,15,12627,59
2006/4/2,2006,4,2,1,16,12490,61
2006/4/2,2006,4,2,1,17,12594,61
2006/4/2,2006,4,2,1,18,12862,61
2006/4/2,2006,4,2,1,19,13239,59
2006/4/2,2006,4,2,1,20,14370,56
2006/4/2,2006,4,2,1,21,14693,53
2006/4/2,2006,4,2,1,22,13731,51
2006/4/2,2006,4,2,1,23,12471,48
2006/4/2,2006,4,2,1,24,11232,46
2006/4/3,2006,4,3,2,1,10396,44
2006/4/3,2006,4,3,2,2,9969,42
2006/4/3,2006,4,3,2,3,9815,40
2006/4/3,2006,4,3,2,4,9837,39
2006/4/3,2006,4,3,2,5,10166,38
2006/4/3,2006,4,3,2,6,11313,38
2006/4/3,2006,4,3,2,7,13376,37
2006/4/3,2006,4,3,2,8,14808,36
2006/4/3,2006,4,3,2,9,15208,41
2006/4/3,2006,4,3,2,10,15309,44
2006/4/3,2006,4,3,2,11,15452,48
2006/4/3,2006,4,3,2,12,15486,51
2006/4/3,2006,4,3,2,13,15416,53
2006/4/3,2006,4,3,2,14,15392,53
2006/4/3,2006,4,3,2,15,15249,52
2006/4/3,2006,4,3,2,16,15231,50
2006/4/3,2006,4,3,2,17,15463,48
2006/4/3,2006,4,3,2,18,15893,47
2006/4/3,2006,4,3,2,19,16234,47
2006/4/3,2006,4,3,2,20,16646,46
2006/4/3,2006,4,3,2,21,16235,45
2006/4/3,2006,4,3,2,22,15074,43
2006/4/3,2006,4,3,2,23,13496,43
2006/4/3,2006,4,3,2,24,12021,42
2006/4/4,2006,4,4,3,1,11019,41
2006/4/4,2006,4,4,3,2,10541,41
2006/4/4,2006,4,4,3,3,10319,41
2006/4/4,2006,4,4,3,4,10255,42
2006/4/4,2006,4,4,3,5,10509,42
2006/4/4,2006,4,4,3,6,11600,42
2006/4/4,2006,4,4,3,7,13771,42
2006/4/4,2006,4,4,3,8,15349,43
2006/4/4,2006,4,4,3,9,15819,43
2006/4/4,2006,4,4,3,10,16075,43
2006/4/4,2006,4,4,3,11,16266,43
2006/4/4,2006,4,4,3,12,16248,43
2006/4/4,2006,4,4,3,13,16115,43
2006/4/4,2006,4,4,3,14,16049,42
2006/4/4,2006,4,4,3,15,15875,42
2006/4/4,2006,4,4,3,16,15797,40
2006/4/4,2006,4,4,3,17,15890,40
2006/4/4,2006,4,4,3,18,16061,40
2006/4/4,2006,4,4,3,19,16127,40
2006/4/4,2006,4,4,3,20,16729,38
2006/4/4,2006,4,4,3,21,16623,37
2006/4/4,2006,4,4,3,22,15576,37
2006/4/4,2006,4,4,3,23,13985,37
2006/4/4,2006,4,4,3,24,12527,36
2006/4/5,2006,4,5,4,1,11588,35
2006/4/5,2006,4,5,4,2,11132,34
2006/4/5,2006,4,5,4,3,10914,33
2006/4/5,2006,4,5,4,4,10891,33
2006/4/5,2006,4,5,4,5,11177,33
2006/4/5,2006,4,5,4,6,12316,33
2006/4/5,2006,4,5,4,7,14396,32
2006/4/5,2006,4,5,4,8,15761,32
2006/4/5,2006,4,5,4,9,16163,34
2006/4/5,2006,4,5,4,10,16299,35
2006/4/5,2006,4,5,4,11,16413,36
2006/4/5,2006,4,5,4,12,16418,37
2006/4/5,2006,4,5,4,13,16284,38
2006/4/5,2006,4,5,4,14,16189,38
2006/4/5,2006,4,5,4,15,15930,39
2006/4/5,2006,4,5,4,16,15751,41
2006/4/5,2006,4,5,4,17,15819,41
2006/4/5,2006,4,5,4,18,16039,41
2006/4/5,2006,4,5,4,19,16198,40
2006/4/5,2006,4,5,4,20,16765,39
2006/4/5,2006,4,5,4,21,16785,37
2006/4/5,2006,4,5,4,22,15738,37
2006/4/5,2006,4,5,4,23,14169,36
2006/4/5,2006,4,5,4,24,12710,36
2006/4/6,2006,4,6,5,1,11770,35
2006/4/6,2006,4,6,5,2,11293,34
2006/4/6,2006,4,6,5,3,11079,33
2006/4/6,2006,4,6,5,4,11059,32
2006/4/6,2006,4,6,5,5,11345,32
2006/4/6,2006,4,6,5,6,12514,32
2006/4/6,2006,4,6,5,7,14526,31
2006/4/6,2006,4,6,5,8,15774,32
2006/4/6,2006,4,6,5,9,16006,35
2006/4/6,2006,4,6,5,10,16013,38
2006/4/6,2006,4,6,5,11,16014,41
2006/4/6,2006,4,6,5,12,15928,44
2006/4/6,2006,4,6,5,13,15730,45
2006/4/6,2006,4,6,5,14,15621,46
2006/4/6,2006,4,6,5,15,15370,47
2006/4/6,2006,4,6,5,16,15214,48
2006/4/6,2006,4,6,5,17,15210,48
2006/4/6,2006,4,6,5,18,15286,48
2006/4/6,2006,4,6,5,19,15380,47
2006/4/6,2006,4,6,5,20,16159,46
2006/4/6,2006,4,6,5,21,16312,44
2006/4/6,2006,4,6,5,22,15332,44
2006/4/6,2006,4,6,5,23,13787,42
2006/4/6,2006,4,6,5,24,12369,41
2006/4/7,2006,4,7,6,1,11478,40
2006/4/7,2006,4,7,6,2,11012,39
2006/4/7,2006,4,7,6,3,10781,38
2006/4/7,2006,4,7,6,4,10761,37
2006/4/7,2006,4,7,6,5,11055,36
2006/4/7,2006,4,7,6,6,12209,35
2006/4/7,2006,4,7,6,7,14144,34
2006/4/7,2006,4,7,6,8,15442,35
2006/4/7,2006,4,7,6,9,15737,39
2006/4/7,2006,4,7,6,10,15776,44
2006/4/7,2006,4,7,6,11,15776,48
2006/4/7,2006,4,7,6,12,15662,51
2006/4/7,2006,4,7,6,13,15467,54
2006/4/7,2006,4,7,6,14,15416,56
2006/4/7,2006,4,7,6,15,15327,54
2006/4/7,2006,4,7,6,16,15314,51
2006/4/7,2006,4,7,6,17,15436,50
2006/4/7,2006,4,7,6,18,15582,50
2006/4/7,2006,4,7,6,19,15490,50
2006/4/7,2006,4,7,6,20,15626,50
2006/4/7,2006,4,7,6,21,15411,50
2006/4/7,2006,4,7,6,22,14593,50
2006/4/7,2006,4,7,6,23,13374,50
2006/4/7,2006,4,7,6,24,12083,49
2006/4/8,2006,4,8,7,1,11077,50
2006/4/8,2006,4,8,7,2,10501,49
2006/4/8,2006,4,8,7,3,10195,49
2006/4/8,2006,4,8,7,4,10062,48
2006/4/8,2006,4,8,7,5,10086,47
2006/4/8,2006,4,8,7,6,10461,47
2006/4/8,2006,4,8,7,7,11215,46
2006/4/8,2006,4,8,7,8,12307,45
2006/4/8,2006,4,8,7,9,13579,43
2006/4/8,2006,4,8,7,10,14476,42
2006/4/8,2006,4,8,7,11,14861,41
2006/4/8,2006,4,8,7,12,14988,40
2006/4/8,2006,4,8,7,13,14839,40
2006/4/8,2006,4,8,7,14,14581,41
2006/4/8,2006,4,8,7,15,14315,41
2006/4/8,2006,4,8,7,16,14183,42
2006/4/8,2006,4,8,7,17,14182,42
2006/4/8,2006,4,8,7,18,14280,42
2006/4/8,2006,4,8,7,19,14448,42
2006/4/8,2006,4,8,7,20,14883,40
2006/4/8,2006,4,8,7,21,14995,40
2006/4/8,2006,4,8,7,22,14354,39
2006/4/8,2006,4,8,7,23,13345,37
2006/4/8,2006,4,8,7,24,12274,37
2006/4/9,2006,4,9,1,1,11387,36
2006/4/9,2006,4,9,1,2,10858,35
2006/4/9,2006,4,9,1,3,10567,35
2006/4/9,2006,4,9,1,4,10437,34
2006/4/9,2006,4,9,1,5,10466,34
2006/4/9,2006,4,9,1,6,10714,33
2006/4/9,2006,4,9,1,7,11126,33
2006/4/9,2006,4,9,1,8,11911,32
2006/4/9,2006,4,9,1,9,12881,34
2006/4/9,2006,4,9,1,10,13541,38
2006/4/9,2006,4,9,1,11,13745,40
2006/4/9,2006,4,9,1,12,13733,43
2006/4/9,2006,4,9,1,13,13583,45
2006/4/9,2006,4,9,1,14,13274,47
2006/4/9,2006,4,9,1,15,12947,49
2006/4/9,2006,4,9,1,16,12764,50
2006/4/9,2006,4,9,1,17,12861,51
2006/4/9,2006,4,9,1,18,13185,51
2006/4/9,2006,4,9,1,19,13512,50
2006/4/9,2006,4,9,1,20,14492,49
2006/4/9,2006,4,9,1,21,15072,46
2006/4/9,2006,4,9,1,22,14120,44
2006/4/9,2006,4,9,1,23,12827,43
2006/4/9,2006,4,9,1,24,11588,42
2006/4/10,2006,4,10,2,1,10794,40
2006/4/10,2006,4,10,2,2,10426,40
2006/4/10,2006,4,10,2,3,10287,38
2006/4/10,2006,4,10,2,4,10321,37
2006/4/10,2006,4,10,2,5,10717,36
2006/4/10,2006,4,10,2,6,11958,35
2006/4/10,2006,4,10,2,7,13987,35
2006/4/10,2006,4,10,2,8,15330,37
2006/4/10,2006,4,10,2,9,15588,40
2006/4/10,2006,4,10,2,10,15611,45
2006/4/10,2006,4,10,2,11,15641,48
2006/4/10,2006,4,10,2,12,15561,50
2006/4/10,2006,4,10,2,13,15377,53
2006/4/10,2006,4,10,2,14,15281,55
2006/4/10,2006,4,10,2,15,15068,57
2006/4/10,2006,4,10,2,16,14875,57
2006/4/10,2006,4,10,2,17,14796,58
2006/4/10,2006,4,10,2,18,14830,57
2006/4/10,2006,4,10,2,19,14864,57
2006/4/10,2006,4,10,2,20,15609,55
2006/4/10,2006,4,10,2,21,15920,52
2006/4/10,2006,4,10,2,22,14853,48
2006/4/10,2006,4,10,2,23,13237,47
2006/4/10,2006,4,10,2,24,11806,44
2006/4/11,2006,4,11,3,1,10889,43
2006/4/11,2006,4,11,3,2,10468,41
2006/4/11,2006,4,11,3,3,10272,40
2006/4/11,2006,4,11,3,4,10264,39
2006/4/11,2006,4,11,3,5,10614,38
2006/4/11,2006,4,11,3,6,11822,36
2006/4/11,2006,4,11,3,7,13805,36
2006/4/11,2006,4,11,3,8,15130,37
2006/4/11,2006,4,11,3,9,15326,42
2006/4/11,2006,4,11,3,10,15364,48
2006/4/11,2006,4,11,3,11,15462,52
2006/4/11,2006,4,11,3,12,15424,56
2006/4/11,2006,4,11,3,13,15289,59
2006/4/11,2006,4,11,3,14,15222,59
2006/4/11,2006,4,11,3,15,15051,59
2006/4/11,2006,4,11,3,16,14889,60
2006/4/11,2006,4,11,3,17,14787,60
2006/4/11,2006,4,11,3,18,14765,60
2006/4/11,2006,4,11,3,19,14743,59
2006/4/11,2006,4,11,3,20,15434,57
2006/4/11,2006,4,11,3,21,15736,54
2006/4/11,2006,4,11,3,22,14723,52
2006/4/11,2006,4,11,3,23,13127,50
2006/4/11,2006,4,11,3,24,11660,48
2006/4/12,2006,4,12,4,1,10713,46
2006/4/12,2006,4,12,4,2,10278,45
2006/4/12,2006,4,12,4,3,10084,44
2006/4/12,2006,4,12,4,4,10078,43
2006/4/12,2006,4,12,4,5,10394,41
2006/4/12,2006,4,12,4,6,11553,42
2006/4/12,2006,4,12,4,7,13522,40
2006/4/12,2006,4,12,4,8,14864,42
2006/4/12,2006,4,12,4,9,15204,46
2006/4/12,2006,4,12,4,10,15334,51
2006/4/12,2006,4,12,4,11,15460,56
2006/4/12,2006,4,12,4,12,15478,60
2006/4/12,2006,4,12,4,13,15355,63
2006/4/12,2006,4,12,4,14,15339,65
2006/4/12,2006,4,12,4,15,15184,66
2006/4/12,2006,4,12,4,16,14999,66
2006/4/12,2006,4,12,4,17,14910,64
2006/4/12,2006,4,12,4,18,14909,62
2006/4/12,2006,4,12,4,19,14984,60
2006/4/12,2006,4,12,4,20,15639,58
2006/4/12,2006,4,12,4,21,15721,57
2006/4/12,2006,4,12,4,22,14641,55
2006/4/12,2006,4,12,4,23,13070,54
2006/4/12,2006,4,12,4,24,11581,54
2006/4/13,2006,4,13,5,1,10683,53
2006/4/13,2006,4,13,5,2,10174,53
2006/4/13,2006,4,13,5,3,9897,53
2006/4/13,2006,4,13,5,4,9838,53
2006/4/13,2006,4,13,5,5,10087,52
2006/4/13,2006,4,13,5,6,11174,52
2006/4/13,2006,4,13,5,7,13172,53
2006/4/13,2006,4,13,5,8,14665,53
2006/4/13,2006,4,13,5,9,15169,53
2006/4/13,2006,4,13,5,10,15402,54
2006/4/13,2006,4,13,5,11,15591,55
2006/4/13,2006,4,13,5,12,15610,58
2006/4/13,2006,4,13,5,13,15470,63
2006/4/13,2006,4,13,5,14,15434,64
2006/4/13,2006,4,13,5,15,15316,67
2006/4/13,2006,4,13,5,16,15109,67
2006/4/13,2006,4,13,5,17,15014,68
2006/4/13,2006,4,13,5,18,14923,68
2006/4/13,2006,4,13,5,19,14766,67
2006/4/13,2006,4,13,5,20,15185,64
2006/4/13,2006,4,13,5,21,15433,61
2006/4/13,2006,4,13,5,22,14523,59
2006/4/13,2006,4,13,5,23,13002,58
2006/4/13,2006,4,13,5,24,11540,55
2006/4/14,2006,4,14,6,1,10542,54
2006/4/14,2006,4,14,6,2,9995,53
2006/4/14,2006,4,14,6,3,9720,52
2006/4/14,2006,4,14,6,4,9616,50
2006/4/14,2006,4,14,6,5,9810,48
2006/4/14,2006,4,14,6,6,10637,47
2006/4/14,2006,4,14,6,7,11934,45
2006/4/14,2006,4,14,6,8,13238,47
2006/4/14,2006,4,14,6,9,14042,52
2006/4/14,2006,4,14,6,10,14529,55
2006/4/14,2006,4,14,6,11,14795,59
2006/4/14,2006,4,14,6,12,14818,62
2006/4/14,2006,4,14,6,13,14706,63
2006/4/14,2006,4,14,6,14,14594,64
2006/4/14,2006,4,14,6,15,14405,65
2006/4/14,2006,4,14,6,16,14170,65
2006/4/14,2006,4,14,6,17,14110,65
2006/4/14,2006,4,14,6,18,14175,63
2006/4/14,2006,4,14,6,19,14155,60
2006/4/14,2006,4,14,6,20,14516,58
2006/4/14,2006,4,14,6,21,14488,57
2006/4/14,2006,4,14,6,22,13722,55
2006/4/14,2006,4,14,6,23,12514,54
2006/4/14,2006,4,14,6,24,11250,53
2006/4/15,2006,4,15,7,1,10315,53
2006/4/15,2006,4,15,7,2,9759,53
2006/4/15,2006,4,15,7,3,9461,53
2006/4/15,2006,4,15,7,4,9308,52
2006/4/15,2006,4,15,7,5,9350,52
2006/4/15,2006,4,15,7,6,9673,52
2006/4/15,2006,4,15,7,7,10270,52
2006/4/15,2006,4,15,7,8,11327,52
2006/4/15,2006,4,15,7,9,12586,53
